truck_id,timestamp,latitude,longitude,speed_kmh,h3_cell,zone,zone_type,restricted_violation,hour,date
TRK-016,2024-11-05 07:58:00,48.69855,2.421626,48.3,891fb09b2d3ffff,unknown,unknown,,7,2024-11-05
TRK-016,2024-11-05 08:00:00,48.686992,2.424648,44.1,891fb09b24bffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:02:00,48.675391,2.428215,43.0,891fb46c907ffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:04:00,48.664022,2.431503,43.8,891fb46c96fffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:06:00,48.652787,2.434879,30.9,891fb099643ffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:08:00,48.641322,2.438142,47.5,891fb0d65abffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:10:00,48.629948,2.441588,29.4,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-016,2024-11-05 08:12:00,48.629846,2.441617,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-016,2024-11-05 08:17:00,48.629856,2.441706,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-016,2024-11-05 08:22:00,48.629972,2.441622,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-016,2024-11-05 08:27:00,48.629774,2.441593,0.0,891fb0d619bffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-016,2024-11-05 08:32:00,48.629874,2.441497,42.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-016,2024-11-05 08:34:00,48.641315,2.438456,34.9,891fb0d65abffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:36:00,48.652735,2.434665,51.3,891fb099643ffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:38:00,48.663982,2.431731,45.4,891fb46c96fffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:40:00,48.675523,2.427928,46.0,891fb46c907ffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:42:00,48.687081,2.424984,43.9,891fb09b24bffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:44:00,48.698516,2.421175,37.8,891fb09b2d3ffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:46:00,48.710002,2.418087,50.1,891fb09b60fffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:48:00,48.721455,2.414524,41.2,891fb09b683ffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:50:00,48.732664,2.411153,42.7,891fb46e937ffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:52:00,48.744248,2.407876,28.3,891fb465a47ffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:54:00,48.755918,2.40454,33.4,891fb465a8bffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:56:00,48.767123,2.401286,46.4,891fb465e33ffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 08:58:00,48.778423,2.397669,30.2,891fb465c4fffff,unknown,unknown,,8,2024-11-05
TRK-016,2024-11-05 09:00:00,48.789798,2.394644,51.1,891fb465cc7ffff,unknown,unknown,,9,2024-11-05
TRK-016,2024-11-05 09:02:00,48.801409,2.390951,40.2,891fb46423bffff,unknown,unknown,,9,2024-11-05
TRK-016,2024-11-05 09:04:00,48.812819,2.38808,42.3,891fb4642b3ffff,site:site_ivry,site,,9,2024-11-05
TRK-016,2024-11-05 09:06:00,48.812829,2.387786,0.0,891fb4642b3ffff,site:site_ivry,site,,9,2024-11-05
TRK-016,2024-11-05 09:11:00,48.812883,2.387813,0.0,891fb4642b3ffff,site:site_ivry,site,,9,2024-11-05
TRK-016,2024-11-05 09:16:00,48.812929,2.387754,0.0,891fb4642b3ffff,site:site_ivry,site,,9,2024-11-05
TRK-016,2024-11-05 09:21:00,48.812873,2.38791,0.0,891fb4642b3ffff,site:site_ivry,site,,9,2024-11-05
TRK-016,2024-11-05 09:26:00,48.812628,2.387905,0.0,891fb4642b3ffff,site:site_ivry,site,,9,2024-11-05
TRK-016,2024-11-05 09:31:00,48.812728,2.387728,0.0,891fb4642b3ffff,site:site_ivry,site,,9,2024-11-05
TRK-016,2024-11-05 09:36:00,48.813001,2.388028,46.0,891fb4642b3ffff,site:site_ivry,site,,9,2024-11-05
TRK-016,2024-11-05 09:38:00,48.800178,2.394883,37.0,891fb46422bffff,unknown,unknown,,9,2024-11-05
TRK-016,2024-11-05 09:40:00,48.787508,2.402207,35.8,891fb465c03ffff,unknown,unknown,,9,2024-11-05
TRK-016,2024-11-05 09:42:00,48.775143,2.409468,52.0,891fb465c6fffff,unknown,unknown,,9,2024-11-05
TRK-016,2024-11-05 09:44:00,48.762312,2.416435,39.2,891fb46584fffff,unknown,unknown,,9,2024-11-05
TRK-016,2024-11-05 09:46:00,48.749852,2.423562,28.5,891fb465a37ffff,unknown,unknown,,9,2024-11-05
TRK-016,2024-11-05 09:48:00,48.73702,2.431158,35.1,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,9,2024-11-05
TRK-016,2024-11-05 09:50:00,48.736971,2.430952,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,9,2024-11-05
TRK-016,2024-11-05 09:55:00,48.737076,2.430921,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,9,2024-11-05
TRK-016,2024-11-05 10:00:00,48.736928,2.430797,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-016,2024-11-05 10:05:00,48.737015,2.430864,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-016,2024-11-05 10:10:00,48.736912,2.430978,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-016,2024-11-05 10:15:00,48.736913,2.43072,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-016,2024-11-05 10:20:00,48.737222,2.430822,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-016,2024-11-05 10:25:00,48.736959,2.430841,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-016,2024-11-05 10:30:00,48.736823,2.430925,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-016,2024-11-05 10:35:00,48.737123,2.431242,45.6,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-016,2024-11-05 10:37:00,48.747966,2.426216,46.5,891fb465a27ffff,unknown,unknown,,10,2024-11-05
TRK-016,2024-11-05 10:39:00,48.759029,2.421558,50.2,891fb46586bffff,unknown,unknown,,10,2024-11-05
TRK-016,2024-11-05 10:41:00,48.769845,2.41689,42.4,891fb46581bffff,unknown,unknown,,10,2024-11-05
TRK-016,2024-11-05 10:43:00,48.780854,2.412036,40.3,891fb465c2bffff,unknown,unknown,,10,2024-11-05
TRK-016,2024-11-05 10:45:00,48.792059,2.407925,43.2,891fb465cbbffff,unknown,unknown,,10,2024-11-05
TRK-016,2024-11-05 10:47:00,48.802917,2.403128,43.3,891fb464353ffff,unknown,unknown,,10,2024-11-05
TRK-016,2024-11-05 10:49:00,48.813627,2.39836,52.6,891fb46406bffff,site:site_ivry,site,,10,2024-11-05
TRK-016,2024-11-05 10:51:00,48.824757,2.393608,31.8,891fb46401bffff,unknown,unknown,,10,2024-11-05
TRK-016,2024-11-05 10:53:00,48.835853,2.389124,44.7,891fb464093ffff,site:site_bercy,site,,10,2024-11-05
TRK-016,2024-11-05 10:55:00,48.846231,2.384452,34.7,891fb4644abffff,site:site_bercy,site,,10,2024-11-05
TRK-016,2024-11-05 10:57:00,48.857689,2.380061,34.8,891fb466353ffff,unknown,unknown,,10,2024-11-05
TRK-016,2024-11-05 10:59:00,48.868547,2.375326,33.3,891fb46606fffff,unknown,unknown,,10,2024-11-05
TRK-016,2024-11-05 11:01:00,48.879356,2.370833,36.7,891fb466003ffff,unknown,unknown,,11,2024-11-05
TRK-016,2024-11-05 11:03:00,48.890127,2.366091,52.9,891fb466093ffff,unknown,unknown,,11,2024-11-05
TRK-016,2024-11-05 11:05:00,48.90159,2.36156,43.6,891fb4664afffff,unknown,unknown,,11,2024-11-05
TRK-016,2024-11-05 11:07:00,48.912339,2.356739,36.5,891fb474b57ffff,depot:depot_central,depot,,11,2024-11-05
TRK-016,2024-11-05 11:09:00,48.912365,2.356872,0.0,891fb474b57ffff,depot:depot_central,depot,,11,2024-11-05
TRK-016,2024-11-05 11:14:00,48.912294,2.356688,0.0,891fb474b57ffff,depot:depot_central,depot,,11,2024-11-05
TRK-016,2024-11-05 11:19:00,48.912349,2.356646,0.0,891fb474b57ffff,depot:depot_central,depot,,11,2024-11-05
TRK-016,2024-11-05 11:24:00,48.912357,2.356864,0.0,891fb474b57ffff,depot:depot_central,depot,,11,2024-11-05
TRK-016,2024-11-05 11:29:00,48.912221,2.356526,0.0,891fb474b57ffff,depot:depot_central,depot,,11,2024-11-05
TRK-016,2024-11-05 11:34:00,48.912134,2.356723,0.0,891fb474b57ffff,depot:depot_central,depot,,11,2024-11-05
TRK-016,2024-11-05 11:39:00,48.912337,2.356708,0.0,891fb474b57ffff,depot:depot_central,depot,,11,2024-11-05
TRK-016,2024-11-05 11:44:00,48.912414,2.356748,0.0,891fb474b57ffff,depot:depot_central,depot,,11,2024-11-05
TRK-016,2024-11-06 07:00:00,48.912024,2.356713,31.7,891fb474b57ffff,depot:depot_central,depot,,7,2024-11-06
TRK-016,2024-11-06 07:02:00,48.908951,2.337266,26.8,891fb474a77ffff,unknown,unknown,,7,2024-11-06
TRK-016,2024-11-06 07:04:00,48.905396,2.317098,26.3,891fb475993ffff,unknown,unknown,,7,2024-11-06
TRK-016,2024-11-06 07:06:00,48.902085,2.297729,29.1,891fb4758b3ffff,unknown,unknown,,7,2024-11-06
TRK-016,2024-11-06 07:08:00,48.898732,2.277719,37.3,891fb4758d3ffff,unknown,unknown,,7,2024-11-06
TRK-016,2024-11-06 07:10:00,48.895403,2.257593,37.8,891fb475e13ffff,unknown,unknown,,7,2024-11-06
TRK-016,2024-11-06 07:12:00,48.891917,2.238144,41.8,891fb475333ffff,site:site_la_defense,site,,7,2024-11-06
TRK-016,2024-11-06 07:14:00,48.891818,2.238068,0.0,891fb475333ffff,site:site_la_defense,site,,7,2024-11-06
TRK-016,2024-11-06 07:19:00,48.892036,2.23808,0.0,891fb475333ffff,site:site_la_defense,site,,7,2024-11-06
TRK-016,2024-11-06 07:24:00,48.892073,2.237968,0.0,891fb475333ffff,site:site_la_defense,site,,7,2024-11-06
TRK-016,2024-11-06 07:29:00,48.89197,2.23798,0.0,891fb475333ffff,site:site_la_defense,site,,7,2024-11-06
TRK-016,2024-11-06 07:34:00,48.892093,2.238,0.0,891fb475333ffff,site:site_la_defense,site,,7,2024-11-06
TRK-016,2024-11-06 07:39:00,48.89189,2.237897,0.0,891fb475333ffff,site:site_la_defense,site,,7,2024-11-06
TRK-016,2024-11-06 07:44:00,48.891902,2.238144,0.0,891fb475333ffff,site:site_la_defense,site,,7,2024-11-06
TRK-016,2024-11-06 07:49:00,48.892074,2.237759,30.2,891fb475333ffff,site:site_la_defense,site,,7,2024-11-06
TRK-016,2024-11-06 07:51:00,48.882272,2.245695,40.3,891fb462d83ffff,unknown,unknown,,7,2024-11-06
TRK-016,2024-11-06 07:53:00,48.872856,2.253267,29.2,891fb462d0fffff,unknown,unknown,,7,2024-11-06
TRK-016,2024-11-06 07:55:00,48.862993,2.260447,42.0,891fb46299bffff,unknown,unknown,,7,2024-11-06
TRK-016,2024-11-06 07:57:00,48.852885,2.268413,49.5,891fb46290bffff,unknown,unknown,,7,2024-11-06
TRK-016,2024-11-06 07:59:00,48.843182,2.275637,28.4,891fb4676d7ffff,unknown,unknown,,7,2024-11-06
TRK-016,2024-11-06 08:01:00,48.833955,2.283074,42.7,891fb467647ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:03:00,48.823947,2.290826,37.8,891fb4672d3ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:05:00,48.814301,2.298724,46.0,891fb467243ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:07:00,48.804681,2.306087,46.3,891fb4609afffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:09:00,48.795005,2.313129,25.9,891fb46544bffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:11:00,48.78522,2.320797,49.1,891fb465633ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:13:00,48.775495,2.328386,51.6,891fb465297ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:15:00,48.765916,2.33608,43.7,891fb465207ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:17:00,48.755766,2.343325,27.2,891fb46ec9bffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:19:00,48.746405,2.351165,37.4,891fb46ec03ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:21:00,48.736797,2.358599,50.9,891fb46e89bffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:23:00,48.726961,2.3664,31.7,891fb46e80bffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:25:00,48.717619,2.373614,34.0,891fb46ebd3ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:27:00,48.707553,2.381264,38.7,891fb46eb57ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:29:00,48.697945,2.389158,41.7,891fb46cca7ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:31:00,48.688069,2.396528,38.6,891fb46cd43ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:33:00,48.67833,2.403997,37.4,891fb46c8afffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:35:00,48.668628,2.411372,43.2,891fb46c95bffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:37:00,48.659015,2.418856,39.2,891fb46cbabffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:39:00,48.649405,2.426783,47.4,891fb0d6597ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:41:00,48.639559,2.433918,36.7,891fb0d6507ffff,unknown,unknown,,8,2024-11-06
TRK-016,2024-11-06 08:43:00,48.629759,2.441531,43.2,891fb0d619bffff,quarry:quarry_evry,quarry,,8,2024-11-06
TRK-016,2024-11-06 08:45:00,48.63001,2.441603,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-06
TRK-016,2024-11-06 08:50:00,48.629941,2.441786,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-06
TRK-016,2024-11-06 08:55:00,48.629789,2.441485,0.0,891fb0d619bffff,quarry:quarry_evry,quarry,,8,2024-11-06
TRK-016,2024-11-06 09:00:00,48.629763,2.441587,0.0,891fb0d619bffff,quarry:quarry_evry,quarry,,9,2024-11-06
TRK-016,2024-11-06 09:05:00,48.629671,2.441522,0.0,891fb0d619bffff,quarry:quarry_evry,quarry,,9,2024-11-06
TRK-016,2024-11-06 09:10:00,48.629889,2.441703,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,9,2024-11-06
TRK-016,2024-11-06 09:15:00,48.629978,2.441632,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,9,2024-11-06
TRK-016,2024-11-06 09:20:00,48.629701,2.441668,0.0,891fb0d619bffff,quarry:quarry_evry,quarry,,9,2024-11-06
TRK-016,2024-11-06 09:25:00,48.629795,2.441997,48.4,891fb0d6193ffff,quarry:quarry_evry,quarry,,9,2024-11-06
TRK-016,2024-11-06 09:27:00,48.639469,2.434303,39.6,891fb0d6507ffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:29:00,48.649331,2.426465,43.1,891fb0d6593ffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:31:00,48.658767,2.418574,25.7,891fb46cbabffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:33:00,48.668782,2.411972,49.0,891fb46c95bffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:35:00,48.678138,2.403869,41.7,891fb46c8afffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:37:00,48.688087,2.396437,34.6,891fb46cd43ffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:39:00,48.697866,2.388673,46.0,891fb46cca7ffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:41:00,48.707477,2.381146,29.8,891fb46eb57ffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:43:00,48.717059,2.373646,38.5,891fb46ebd3ffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:45:00,48.726809,2.366522,28.2,891fb46e80bffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:47:00,48.736724,2.358563,35.8,891fb46e89bffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:49:00,48.746348,2.351248,52.2,891fb46ec03ffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:51:00,48.756099,2.343517,39.8,891fb46ec9bffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:53:00,48.765747,2.335554,46.1,891fb465207ffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:55:00,48.775591,2.328589,39.0,891fb465297ffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:57:00,48.785287,2.321335,47.0,891fb4656afffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 09:59:00,48.795104,2.313362,31.1,891fb46544bffff,unknown,unknown,,9,2024-11-06
TRK-016,2024-11-06 10:01:00,48.804574,2.305829,47.7,891fb4609afffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:03:00,48.814274,2.298536,27.5,891fb467243ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:05:00,48.824242,2.290353,55.0,891fb4672d3ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:07:00,48.833502,2.283549,32.2,891fb467647ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:09:00,48.843338,2.275765,26.1,891fb4676d7ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:11:00,48.853046,2.268194,26.7,891fb46290bffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:13:00,48.862919,2.260156,51.1,891fb46299bffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:15:00,48.872678,2.252771,36.9,891fb462d0fffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:17:00,48.882408,2.245689,32.5,891fb462d83ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:19:00,48.891888,2.237837,29.9,891fb475333ffff,site:site_la_defense,site,,10,2024-11-06
TRK-016,2024-11-06 10:21:00,48.892021,2.238058,0.0,891fb475333ffff,site:site_la_defense,site,,10,2024-11-06
TRK-016,2024-11-06 10:26:00,48.891955,2.237998,0.0,891fb475333ffff,site:site_la_defense,site,,10,2024-11-06
TRK-016,2024-11-06 10:31:00,48.892089,2.237863,0.0,891fb475333ffff,site:site_la_defense,site,,10,2024-11-06
TRK-016,2024-11-06 10:36:00,48.891839,2.23791,0.0,891fb475333ffff,site:site_la_defense,site,,10,2024-11-06
TRK-016,2024-11-06 10:41:00,48.891708,2.237814,27.6,891fb475333ffff,site:site_la_defense,site,,10,2024-11-06
TRK-016,2024-11-06 10:43:00,48.885083,2.25188,35.6,891fb475e4bffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:45:00,48.878083,2.26569,48.2,891fb475adbffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:47:00,48.871102,2.279713,49.0,891fb475a73ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:49:00,48.864302,2.293518,51.7,891fb467483ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:51:00,48.857027,2.307044,53.7,891fb467433ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:53:00,48.850309,2.320838,43.2,891fb46754bffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:55:00,48.842903,2.334553,37.1,891fb4671c3ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:57:00,48.836264,2.348398,29.6,891fb467173ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 10:59:00,48.829119,2.362469,31.6,891fb464683ffff,unknown,unknown,,10,2024-11-06
TRK-016,2024-11-06 11:01:00,48.82215,2.376472,48.9,891fb464623ffff,unknown,unknown,,11,2024-11-06
TRK-016,2024-11-06 11:03:00,48.815308,2.390092,39.2,891fb46404fffff,site:site_ivry,site,,11,2024-11-06
TRK-016,2024-11-06 11:05:00,48.808357,2.403878,49.9,891fb4643c3ffff,unknown,unknown,,11,2024-11-06
TRK-016,2024-11-06 11:07:00,48.801295,2.417666,53.9,891fb464373ffff,unknown,unknown,,11,2024-11-06
TRK-016,2024-11-06 11:09:00,48.794344,2.43167,43.6,891fb465d8fffff,unknown,unknown,,11,2024-11-06
TRK-016,2024-11-06 11:11:00,48.787434,2.445619,41.6,891fb465d37ffff,unknown,unknown,,11,2024-11-06
TRK-016,2024-11-06 11:13:00,48.78051,2.459325,32.8,891fb464a4fffff,unknown,unknown,,11,2024-11-06
TRK-016,2024-11-06 11:15:00,48.773526,2.472957,37.9,891fb09a4c3ffff,unknown,unknown,,11,2024-11-06
TRK-016,2024-11-06 11:17:00,48.766349,2.486597,40.6,891fb09a477ffff,disposal:disposal_bonneuil,disposal,,11,2024-11-06
TRK-016,2024-11-06 11:19:00,48.766591,2.48706,0.0,891fb09a477ffff,disposal:disposal_bonneuil,disposal,,11,2024-11-06
TRK-016,2024-11-06 11:24:00,48.766508,2.486989,0.0,891fb09a477ffff,disposal:disposal_bonneuil,disposal,,11,2024-11-06
TRK-016,2024-11-06 11:29:00,48.766471,2.487088,0.0,891fb09a477ffff,disposal:disposal_bonneuil,disposal,,11,2024-11-06
TRK-016,2024-11-06 11:34:00,48.766549,2.486994,0.0,891fb09a477ffff,disposal:disposal_bonneuil,disposal,,11,2024-11-06
TRK-016,2024-11-06 11:39:00,48.766547,2.487005,0.0,891fb09a477ffff,disposal:disposal_bonneuil,disposal,,11,2024-11-06
TRK-016,2024-11-06 11:44:00,48.76649,2.486881,0.0,891fb09a477ffff,disposal:disposal_bonneuil,disposal,,11,2024-11-06
TRK-016,2024-11-06 11:49:00,48.766425,2.487011,0.0,891fb09a477ffff,disposal:disposal_bonneuil,disposal,,11,2024-11-06
TRK-016,2024-11-06 11:54:00,48.766607,2.487013,34.5,891fb09a477ffff,disposal:disposal_bonneuil,disposal,,11,2024-11-06
TRK-016,2024-11-06 11:56:00,48.776026,2.478042,27.4,891fb09a48bffff,unknown,unknown,,11,2024-11-06
TRK-016,2024-11-06 11:58:00,48.786017,2.469433,46.9,891fb464a3bffff,unknown,unknown,,11,2024-11-06
TRK-016,2024-11-06 12:00:00,48.795829,2.461129,46.2,891fb464a8fffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:02:00,48.805249,2.452473,36.7,891fb464e3bffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:04:00,48.815317,2.443483,54.8,891fb464e83ffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:06:00,48.82505,2.435232,42.6,891fb464133ffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:08:00,48.834695,2.426148,27.0,891fb464187ffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:10:00,48.844368,2.416981,29.1,891fb464533ffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:12:00,48.854058,2.408973,46.4,891fb466e4bffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:14:00,48.863606,2.400128,39.4,891fb4663afffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:16:00,48.873624,2.391415,34.5,891fb46614bffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:18:00,48.883279,2.382871,44.7,891fb4660a7ffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:20:00,48.892831,2.373807,35.5,891fb466543ffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:22:00,48.902456,2.36549,43.2,891fb4664a7ffff,unknown,unknown,,12,2024-11-06
TRK-016,2024-11-06 12:24:00,48.912334,2.35659,48.9,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-06
TRK-016,2024-11-06 12:26:00,48.912327,2.356813,0.0,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-06
TRK-016,2024-11-06 12:31:00,48.91227,2.356563,0.0,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-06
TRK-016,2024-11-06 12:36:00,48.912324,2.356878,0.0,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-06
TRK-016,2024-11-06 12:41:00,48.91213,2.356792,0.0,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-06
TRK-016,2024-11-06 12:46:00,48.912203,2.35696,0.0,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-06
TRK-016,2024-11-06 12:51:00,48.912205,2.356741,0.0,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-06
TRK-016,2024-11-06 12:56:00,48.912234,2.356721,0.0,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-06
TRK-016,2024-11-07 07:00:00,48.912114,2.356725,39.6,891fb474b57ffff,depot:depot_central,depot,,7,2024-11-07
TRK-016,2024-11-07 07:02:00,48.918263,2.357042,38.1,891fb474bc7ffff,depot:depot_central,depot,,7,2024-11-07
TRK-016,2024-11-07 07:04:00,48.924399,2.357047,39.4,891fb474b9bffff,unknown,unknown,,7,2024-11-07
TRK-016,2024-11-07 07:06:00,48.930135,2.356805,46.4,891fb47482fffff,site:site_saint_denis,site,,7,2024-11-07
TRK-016,2024-11-07 07:08:00,48.936008,2.357595,45.9,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-07
TRK-016,2024-11-07 07:10:00,48.936069,2.357457,0.0,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-07
TRK-016,2024-11-07 07:15:00,48.935975,2.357602,0.0,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-07
TRK-016,2024-11-07 07:20:00,48.93623,2.357427,0.0,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-07
TRK-016,2024-11-07 07:25:00,48.9363,2.357415,0.0,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-07
TRK-016,2024-11-07 07:30:00,48.936226,2.357384,0.0,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-07
TRK-016,2024-11-07 07:35:00,48.936289,2.357528,0.0,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-07
TRK-016,2024-11-07 07:40:00,48.936013,2.357407,45.2,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-07
TRK-016,2024-11-07 07:42:00,48.936925,2.374323,33.6,891fb474913ffff,unknown,unknown,,7,2024-11-07
TRK-016,2024-11-07 07:44:00,48.937703,2.390594,25.7,891fb4294dbffff,unknown,unknown,,7,2024-11-07
TRK-016,2024-11-07 07:46:00,48.938694,2.407821,41.1,891fb429417ffff,unknown,unknown,,7,2024-11-07
